Product_Name,Historical_Sales,Competitor_Price,Seasonality,Promotion,Price,Demand
Salt,194,20.44282357432776,Low,Yes,48.941650062812805,119.37498678141614
Flour,916,30.271296243510864,Medium,Yes,44.636930118335755,867.5209010190271
Milk,680,8.291412926522778,Low,Yes,44.28389734065899,538.9354548651984
Cheese,417,39.40896076763505,Medium,No,22.94454157343465,339.1449768057732
Milk,335,17.810949269492227,Medium,Yes,48.329133788232205,390.9804838449188
Milk,433,44.94237482722797,High,No,35.78068833312639,519.3907526287583
Salt,984,21.55328125733563,Medium,No,42.43976009172845,700.4342854141198
Sugar,475,11.427084971909718,High,No,27.539380627446292,566.2228977025986
Rice,558,36.31467084658182,Medium,No,12.227778193970856,497.31794336781087
Salt,236,12.406016512107628,Medium,No,44.909847724310445,175.0449690184408
Rice,687,38.91562319943457,High,No,26.88920327174785,705.8681214841083
Bananas,646,48.565050638275245,High,Yes,48.58497090883386,824.7005720225338
Eggs,612,40.07987909578678,Low,Yes,16.468745513113603,619.4840075983606
Bread,395,6.0102161794096105,High,Yes,49.6570546144051,644.002836991341
Flour,419,31.994860462374863,Low,Yes,15.009110688746707,504.2036870996166
Cheese,671,36.29348019363759,Medium,No,21.567504111056124,549.4464129716445
Pasta,931,42.14562466083284,High,Yes,31.73074353162167,1082.6767269185864
Bananas,448,7.520103902255007,High,Yes,36.19953766330228,716.515954403274
Potatoes,939,26.604852257852887,Medium,No,37.41269760528832,691.139781485958
Salt,878,29.091689268727745,Medium,Yes,26.431358401749765,981.7682116544801
Eggs,972,12.610618818988012,Medium,No,8.457213058884586,872.0411593281532
Rice,328,19.510241436979236,Medium,Yes,27.322166827224557,458.38773404685304
Apples,369,24.80997768152743,High,Yes,20.060957864137833,751.8756232936425
Butter,927,42.494435958101064,Medium,No,34.59450240584255,736.1752674498854
Rice,897,46.82334047315931,Medium,Yes,13.20240128745702,978.1942987752822
Salt,390,33.27902730129528,High,Yes,22.726054613810877,785.8721316821797
Sugar,824,22.772533370965796,Low,Yes,48.47536193002399,697.3364777589976
Rice,264,16.43139580095437,High,Yes,8.999032965363607,689.0627173187157
Butter,104,49.19608329962677,Low,No,32.10503710735222,10
Yogurt,950,49.23589991343613,Medium,Yes,9.079170307184109,1121.5755222151176
Tomatoes,478,46.62396267057656,High,No,12.06480451729819,557.6745206920788
Yogurt,177,40.35511174450186,Medium,No,32.222047487587574,90.26198934328896
Potatoes,509,19.660079468552823,High,Yes,24.97979851600039,783.0170754405331
Pasta,673,41.76502175739338,Low,No,29.68245486275767,369.2824490919421
Cheese,231,23.395685777202765,High,Yes,44.59424767677917,544.0864730286665
Sugar,700,19.704789416977032,Medium,No,41.77581091299376,502.5160557570825
Milk,848,38.51894113098258,High,No,44.959165224283076,764.8869382747781
Eggs,141,8.58442674291903,Medium,No,32.731471437719556,84.29635517390219
Butter,188,7.185322548304776,High,No,27.03394263713064,314.55671042104984
Yogurt,501,25.157916373153352,Low,Yes,25.663891180100986,473.10845297343246
Apples,395,25.053746036997286,High,Yes,38.291385030009984,659.1096239753018
Eggs,939,45.303986887872576,High,Yes,28.458494524623333,1113.8764306432506
Milk,394,10.676889332951756,High,Yes,9.759595831799846,806.2554672232368
Apples,715,10.547776735358575,High,No,11.387256082621759,802.9194690406729
Eggs,625,11.635367021370552,Low,Yes,21.068724547125615,629.4054974132662
Apples,899,6.338131758257117,Medium,Yes,8.052051738703492,1138.9973854252592
Milk,790,8.227928201670878,High,Yes,15.76540487569686,1152.0853511020382
Pasta,736,34.69414400730676,High,No,34.538038394609586,741.247007469551
Sugar,521,24.421294810287915,High,No,5.559364053376095,730.6443013528934
Bananas,964,39.362138018960614,Low,No,32.18417895116741,633.1771157130187
Rice,122,49.66689733617471,Medium,No,39.75606154408236,23.314923588195676
Sugar,674,34.65656064945506,Medium,No,12.656918818899381,604.8398374295999
Cheese,242,7.270500677905568,High,Yes,13.143585344108388,681.3088304561227
Sugar,764,9.705328913945369,High,No,6.29853649310663,868.5341055160319
Salt,244,44.64518381666185,Medium,Yes,28.060251747505767,401.37478791116666
Bananas,324,28.73731750512177,High,No,34.456440059272275,381.44729861748823
Tomatoes,602,42.1176721728083,High,No,25.56093119380785,585.7528754379567
Flour,920,43.54755513012167,High,No,22.52519643317953,905.7294894827322
Eggs,715,46.74535436747836,Low,No,25.448576778215024,391.5412523729014
Bread,203,47.74231424688646,Low,No,40.168769842609485,10
Bananas,138,29.96716084264878,Medium,No,6.5081438305411545,218.6118037021439
Sugar,297,20.345907751521523,Low,Yes,40.27183523746738,265.48226579481786
Pasta,745,48.28391934565994,Low,No,34.9853952050056,347.7157384160223
Bananas,678,29.633288270055136,Medium,No,15.864194937083894,562.6218161760673
Rice,490,7.891372532957497,Low,Yes,28.6132876808082,508.73518397988175
Apples,278,33.924944752693925,Medium,No,7.218080179360004,302.62386091144646
Bananas,653,31.445813767775483,High,No,22.081490165268555,713.0951348733014
Bananas,547,45.310679280261766,Medium,Yes,12.83191155847107,751.0761413164608
Pasta,599,34.39342351210156,Medium,Yes,6.00351737092943,826.050744655988
Apples,114,20.707359100769814,Medium,No,21.069027399468464,135.9304910959186
Apples,722,48.48015765676192,High,No,37.6750587827496,644.7377151010268
Pasta,768,41.07287686919151,High,No,46.44598403112819,673.6454889519559
Potatoes,388,33.368792827160945,High,No,34.80185808907924,407.12110066661256
Salt,577,18.18163415314053,Medium,No,23.08865576586757,563.154470865275
Bread,330,21.809313334143297,Medium,No,49.977325058084496,119.19064952842334
Apples,519,35.14864658434955,Medium,Yes,17.732457864509463,698.2459284833567
Bread,256,8.239136830849478,Medium,Yes,13.420914471868125,524.0686493166579
Apples,649,16.550626624261856,Medium,Yes,25.86570211516631,741.0402092802113
Pasta,540,37.12554200284691,Medium,Yes,27.721013694881346,696.6065381971256
Bread,196,26.60083294300794,Medium,No,20.967052101949683,175.80260058633013
Rice,510,23.107710416649354,Low,Yes,36.297458557039405,393.56550535622426
Tomatoes,388,11.815593008018652,High,No,13.27389853676977,558.9765679585018
Milk,353,24.883206551497967,Low,No,27.965289188786272,111.04688733973398
Bananas,295,39.681138684210524,High,Yes,27.505713132535472,625.4838223076245
Rice,697,16.880578073235185,Medium,No,42.070389020673765,509.1124432556893
Bread,933,5.242934398265484,Low,Yes,46.713568944236215,749.2694905290227
Pasta,621,35.082720551794225,Medium,Yes,34.84696431697968,693.836918957007
Eggs,616,48.768197199464865,Low,Yes,18.74172156505885,698.6483531046382
Apples,734,32.30719536148623,Low,Yes,36.032495894073094,576.2715504048438
Rice,941,10.396483651720857,Medium,Yes,16.311700815822544,1027.4642894961435
Pasta,964,19.43298915551029,Low,No,48.49449757157919,486.24918951658566
Apples,217,44.04387266241005,Low,Yes,42.00629535872208,245.2172691024549
Milk,905,15.465563341557285,High,No,24.403561495971708,874.9110116681013
Bread,258,32.34631565739237,Medium,No,40.29545827137183,145.95581705981476
Yogurt,914,23.120204371429903,Medium,No,23.389504041285864,738.470031520186
Bread,327,14.352967463884205,Low,No,8.357457145088654,230.73224081254128
Rice,976,41.603310210410584,Medium,Yes,36.804599285027244,975.5939420383137
Apples,315,38.42740744095606,High,No,23.207622486279824,424.34115973410997
Bananas,795,34.771597968166944,High,Yes,46.86439175527378,972.909633378643
Eggs,114,15.635146562093803,Medium,No,18.7952546448179,152.61424290033253
Rice,256,9.403565122240252,Medium,Yes,42.9499769654567,363.29631128790845
Flour,747,30.927169842168478,High,Yes,35.61970303430439,963.3999113800512
Flour,360,29.9155025092745,Medium,Yes,43.399607725755104,528.6037925670238
Apples,256,13.477325420069285,Low,Yes,18.134684469209997,374.3370290140281
Tomatoes,146,7.531101244182762,Medium,Yes,25.760543149338986,388.7890232805838
Pasta,423,8.631880438729368,Low,No,42.040805505594356,82.76344366984254
Bananas,943,49.67469439307302,High,No,33.97184686330401,881.4359744068921
Tomatoes,784,40.261275263429766,Medium,No,21.196485477290057,677.2537413872865
Pasta,229,46.48943641843277,High,No,28.039803156918502,329.1379604098101
Sugar,510,13.77746250063635,Medium,Yes,49.8244142463474,555.4120210907588
Tomatoes,194,48.22558413455458,Low,No,38.383159793624685,24.147599399817338
Milk,726,11.419445816292294,Medium,No,32.65351937510131,587.4855126900796
Sugar,854,27.9086822854912,High,No,42.256012119508206,795.1664461150023
Flour,391,42.33630579876788,Low,No,24.891365244747657,169.18148550953242
Bananas,893,20.741150953021073,Medium,No,47.752880209100844,611.3171909368436
Tomatoes,910,24.117283992960523,High,Yes,29.840955291306148,1135.6995538780534
Butter,382,10.768329963459404,High,Yes,19.709246733182983,747.6933154862676
Milk,168,10.531484599953775,Medium,No,8.870898990723452,233.26674320606293
Bananas,759,32.88057011503968,High,Yes,21.906284866125056,1045.1244610680858
Sugar,110,35.39895658790255,Low,No,30.588726966645666,10
Sugar,353,39.979963133698696,Medium,Yes,36.64616624299599,485.7914636699593
Flour,941,30.05069237067891,Low,Yes,44.3802511809983,768.2759223054506
Flour,971,34.05916815175877,High,No,47.47823758957167,851.3899970998833
Sugar,649,5.608277226487402,High,Yes,9.610423078150749,1000.0043158514402
Bananas,233,12.297682721173462,High,No,32.04072436990167,260.0495796315811
Bread,811,49.321164470760706,Low,No,34.99653421233617,439.8376990986585
Flour,122,8.41970778421243,High,Yes,12.742871764701146,591.5943679661304
Flour,914,35.545470001711024,Medium,Yes,29.552030611853677,994.5903356546831
Pasta,445,12.92371848642723,Medium,Yes,20.06751360111238,628.41528266807
Cheese,401,37.25233635954389,High,Yes,8.483779939366102,826.0179279126843
Yogurt,462,36.76956813328971,Medium,No,7.963969602521399,495.44999888928913
Eggs,495,15.53895769046406,Low,No,39.164584119946255,214.9451204482014
Pasta,317,17.13354796486419,Low,No,32.695495334240974,57.83669624299061
Salt,240,34.46468211209397,High,No,37.180475520366585,268.36849009699904
Salt,715,22.553871745109614,Medium,No,35.8375169541377,544.5855828469961
Flour,309,13.754658636496007,Medium,No,11.044053490063401,383.862612595188
Eggs,722,37.92558194543668,High,Yes,11.82043654356774,1049.9599810909156
Bread,715,11.936638595135037,Low,No,16.361767589320245,479.26301117594403
Cheese,927,43.503964886522596,High,No,22.959526413411037,863.961861536296
Butter,782,28.160128582332238,Medium,Yes,47.26293012219344,764.2766787031408
Cheese,559,9.756527174568532,Medium,Yes,35.3251562622325,644.2388104840197
Yogurt,455,36.2332550088943,High,No,16.482737050251558,564.2856684697823
Cheese,423,28.36233678085432,Low,No,7.519284582230297,241.23768891036636
Flour,232,18.41259073076643,Low,Yes,35.79007688628679,237.58560657137159
Eggs,987,24.014272110073467,High,No,33.139331186722345,881.6281776385159
Bread,904,18.425198461437446,Medium,Yes,35.40935382629616,965.147510812966
Milk,939,16.836162608425283,Low,Yes,16.75308443263609,883.2413257963125
Bananas,226,12.362378937967048,High,Yes,28.26334477514135,566.1316095258175
Bananas,205,21.324520991186414,Medium,No,21.276626062617005,205.41840496996002
Butter,703,16.294424284223183,Low,No,41.79645225255853,331.65905926997794
Salt,898,35.75455191742627,Low,Yes,8.122849795340056,980.6920537391765
Apples,477,35.774453352348786,High,Yes,17.394880524873614,854.6538254178402
Potatoes,150,27.58281091500373,Medium,No,32.13291848766661,96.06019945359164
Bananas,128,40.007503736164445,Low,No,14.235069968330968,22.263939853673087
Eggs,561,42.86028735527217,High,No,35.272104618779345,480.3466375993996
Yogurt,395,31.08949058454229,Low,Yes,11.154762644006885,531.6331966990093
Eggs,396,32.85208232435452,Medium,Yes,6.026553134361641,685.5980932590296
Cheese,825,17.729865940386432,Low,Yes,43.857253978030414,679.654062451832
Cheese,878,45.26911403174839,Medium,No,20.004998063327612,746.7159431501204
Butter,506,6.089271999013842,Low,Yes,12.058204237746455,612.099820127045
Salt,868,20.687111124928055,Low,Yes,12.771906158560991,857.7057381246435
Eggs,913,37.48101896974352,High,Yes,44.86529273155542,1048.7378880922035
Salt,712,8.604027935202256,Low,No,34.44941327660655,424.5126558939671
Sugar,504,13.242628734273168,Medium,Yes,48.03558199655405,570.0477079461597
Potatoes,445,31.517857753828302,High,Yes,41.00181455200578,677.6538187459369
Flour,721,30.199715215860106,Medium,No,39.539420826267616,522.902561110468
Bananas,519,38.25177332589298,Medium,Yes,27.4919296808787,700.0816368413391
Pasta,281,41.56756875896773,High,No,41.93622044177655,317.85439164209697
Tomatoes,924,10.786081033025111,Medium,No,23.569364229883327,731.0681237059096
Sugar,100,5.827144539885892,Low,Yes,42.21502236645595,133.61183032414996
Butter,930,36.03373338465077,High,No,39.09835812592053,844.1160798338276
Potatoes,666,18.562630809486166,Low,Yes,35.5297381518223,630.7933995474926
Milk,470,33.16927612630791,Low,No,19.837228368355547,261.21380548296236
Sugar,760,11.774506462800112,Medium,Yes,33.382023678885204,824.1224196322133
Tomatoes,530,26.10680209996833,Medium,No,27.805443114878564,380.8744389419148
Pasta,408,27.69911357285466,Low,No,25.769429011665938,162.86546594550438
Bread,236,31.328501736794724,High,No,49.5610850022564,261.5686912128895
Potatoes,301,28.092650734875395,Low,Yes,27.697902342371155,344.20285752168195
Apples,535,27.306084660292125,Low,Yes,6.439379243165017,629.1564270512196
Sugar,412,19.973036929273498,Medium,Yes,33.191054108685236,592.5269244697137
Potatoes,216,8.20311063431388,Medium,No,37.760488026243706,162.58407857200407
Pasta,765,9.028408855857904,Low,No,44.83327411925348,361.2470583669634
Potatoes,902,24.520022348321916,Low,Yes,33.47081270252721,828.0158153219932
Bread,674,21.010690751944686,Medium,Yes,5.875570273932898,849.5593723339891
Potatoes,343,28.2260662103524,Low,No,10.38849511150364,222.1308395943183
Sugar,636,18.717717616532013,Medium,No,12.255802212110616,598.401382052997
Sugar,701,35.9559541154896,Low,No,14.506760886207966,504.78167589036906
Sugar,174,43.87796699042798,High,Yes,40.98996037197514,473.74156493227554
Pasta,905,18.448843495409044,High,No,18.93920225041272,912.7427610361416
Bananas,485,13.684280357256286,Low,Yes,19.056304524688727,530.9094549664259
Eggs,309,10.22812584143401,Medium,No,39.00143484399777,277.87623246159274
Bananas,574,32.731431825686556,Low,Yes,23.559645853461024,577.5152682592995
Cheese,517,24.973519601325624,Low,No,7.908778937921135,379.4816162681581
Pasta,446,13.460707273833004,Medium,No,31.330690059228576,282.781343267975
Milk,628,34.39115299813349,Low,Yes,10.853045892709254,656.1184870927466
Tomatoes,739,11.681743235237798,Medium,No,30.72489259861306,597.2977067282496
Butter,975,29.943531763157864,Low,No,40.083714842985515,516.1739841978518
Butter,862,28.72167717313691,Medium,No,46.82703367972729,607.5859580248127
Rice,278,38.04025105337375,Low,Yes,8.01736731271574,391.53927727720236
Apples,281,7.479933797330004,High,No,18.678496269312078,396.6520124561103
Potatoes,763,44.954281933309865,Medium,Yes,34.3608792353585,794.2533752477057
Eggs,124,36.634627676606875,High,No,19.195385128015513,330.7319262659498
Bread,279,14.7256699256943,Medium,No,25.296152503686738,249.35894016342755
Butter,809,13.253240687438286,Medium,Yes,5.9040888144933215,983.7398442512865
Yogurt,600,24.424709636470254,Medium,Yes,36.207410277282804,710.0107893645941
Apples,955,41.79043982950686,Medium,Yes,44.74760591804058,944.2589008177999
Milk,260,42.93274969125982,Low,Yes,48.95868415158297,180.300961372376
Cheese,276,28.420524146272236,Low,Yes,42.37400070300934,273.49494316467695
Eggs,384,43.73648882090318,Medium,Yes,6.429931809074519,683.384585612123
Potatoes,162,5.244966913626076,Low,No,34.33342856795643,10
Apples,761,6.582858418921847,Medium,No,27.304666084124143,598.7726793727467
Salt,765,46.03197171365343,Medium,No,47.20529719462619,467.5859713867677
Apples,255,39.88993684486622,High,No,45.59624891122933,205.28776729539135
Flour,981,25.281772621267354,Medium,Yes,49.462077847199325,905.1832852789432
Pasta,568,38.91245591650942,Medium,No,43.78704009177572,354.97424283177764
Bananas,148,48.003775777553976,Low,No,29.61014602357178,10
Butter,948,39.744028574657825,Medium,No,37.170523193454756,701.2592641228512
Milk,183,42.90671002182449,Medium,Yes,48.4104756364943,334.88392328291917
Tomatoes,460,39.22729616255278,High,Yes,31.015252749496664,733.1227729742931
Bread,788,12.569499159509371,Low,No,42.79906341555185,408.65670984479596
Butter,247,42.51083493405815,Low,Yes,47.399444425492696,134.81960523702023
Pasta,729,13.779896901089451,High,No,30.674196106195726,789.778214954618
Flour,441,45.167509761986615,Medium,Yes,12.161941073607961,629.9293177301137
Bread,575,25.639245413648418,High,No,12.000352691309647,665.9729727019468
Bread,162,35.46395385399629,Low,Yes,10.189272837558192,331.79332029131587
Rice,800,27.37583815462896,High,No,26.43454311237231,801.5251385073692
Rice,459,9.229591823747091,Low,No,26.606371022273944,278.8489370857289
Bread,660,18.08250384292993,High,Yes,32.781703476704166,926.6506403668393
Eggs,426,49.26793342986527,Medium,Yes,26.729276635433596,580.0811285707637
Salt,868,48.23216382514178,Medium,Yes,48.78747569678112,857.6690556688545
Tomatoes,835,19.421910394499626,Low,Yes,18.108986926952884,852.5833485440369
Bread,240,49.833356191035165,High,No,44.32174814950943,225.66981831547113
Bananas,314,43.04980379736048,Low,No,9.514869242773761,210.99163347237817
Bread,534,32.49317747445146,Medium,No,32.08629551165288,393.85409882355765
Potatoes,990,6.805607911745427,Low,No,34.17463478117901,614.619684910667
Sugar,822,45.565107329227075,Medium,No,39.75035569594029,590.3536663465522
Salt,417,30.084317566894388,Low,No,27.63599958253403,168.9544171336601
Rice,131,44.08142680412463,High,No,13.875182916138614,300.3456375824643
Yogurt,769,42.549310395758404,Medium,No,21.6048925653548,665.4425074228077
Salt,384,42.48527968404888,Low,Yes,17.247268242303317,403.85285178595655
Bananas,404,36.41782373217073,Medium,No,23.8597482035841,303.84353875221854
Bread,528,18.11368124042219,High,Yes,28.84857384707151,839.342309637746
Milk,576,20.127211598503393,Medium,Yes,33.12816311197622,682.9085948660925
Apples,385,18.881114566220887,High,Yes,43.03048752125431,663.1523846713017
Pasta,243,5.902069978965411,Medium,Yes,45.950464447716,372.434611115641
Bananas,523,31.215600914666503,High,No,25.816157820561553,533.7002706685495
Bread,118,36.447515170071476,Medium,Yes,8.990214681031427,433.1102015881347
Potatoes,117,43.42396970863416,High,No,40.86793353207742,183.58478151797232
Butter,868,11.307444502222866,Low,No,26.47209763131755,563.4069793483005
Eggs,689,29.488241703956078,Low,Yes,29.59009706170675,624.4571686306647
Milk,470,5.360366330320229,Medium,No,31.810736298782228,356.0479257373227
Apples,274,9.279214146982827,High,No,35.05404914338956,322.48759253673813
Potatoes,293,7.439528489269688,Low,Yes,45.054538701462846,215.65162980001554
Potatoes,601,37.64651153069691,Medium,Yes,47.8465787844586,578.8616633669265
Apples,212,8.647680374492142,Low,No,47.307619357622904,10
Cheese,213,37.24038417014555,High,No,41.425864352736546,218.5067351853774
Milk,321,16.23311169847625,Medium,No,45.01590141127113,190.87188991796802
Bananas,777,44.497083231362275,High,No,7.234464602676108,845.3271107473925
Salt,930,41.59174947637164,High,Yes,43.21006999045959,1017.7593177080678
Rice,743,48.102359786387446,High,Yes,8.251935658431105,1066.8508327579143
Butter,996,44.76929069561144,Low,Yes,38.5787258413838,894.3529746178168
Eggs,363,46.99982386023563,Medium,Yes,12.621362971714916,600.9249498358167
Eggs,154,43.64340784309885,High,No,21.204970061537495,314.72944582073006
Apples,970,36.20218552766849,Low,Yes,13.288265561941751,946.5216937241793
Bananas,742,12.661661845644618,High,No,24.955773648677486,720.3343597487965
Tomatoes,899,17.226838348434182,Low,No,23.528634971747906,636.4123033477385
Apples,877,14.572713475862288,Medium,Yes,7.162827978773473,1051.0648490734836
Yogurt,557,32.16136044461925,Medium,No,42.37240752962374,328.34190518801086
Salt,977,27.662897208812062,Medium,No,43.43839231074913,685.2095845885484
Flour,261,44.018599872129066,Medium,No,40.4378259802248,128.4142473135855
Bread,479,47.8702789924584,High,Yes,43.1422971454071,716.0377604817721
Pasta,186,23.218695032816495,Low,No,38.78955658900817,10
Milk,154,27.785774897636557,Medium,No,47.18680004179147,101.98348034174232
Yogurt,575,48.718236056186264,High,No,30.93765125899123,552.8375562016925
Eggs,899,17.430752373041457,Medium,No,31.21891459637838,722.7498996985182
Yogurt,277,40.65758489114661,Medium,Yes,43.69594587913362,323.57229591641027
Salt,490,15.135795605086082,Medium,Yes,20.723699602336854,677.1026441979936
Eggs,448,35.66570519413724,Low,No,7.2537059391156955,315.3156460870164
Bread,107,16.412703243735386,Low,No,38.74349279291732,10
Butter,932,44.76800249741241,Low,No,16.45651307346632,685.9047978152123
Sugar,412,30.266507468150458,Medium,Yes,26.34061154134821,595.7979880947089
Cheese,858,13.367013839347306,High,Yes,15.819792605352465,1141.0883161081715
Flour,934,15.09661290643187,High,No,42.219088341268936,841.2665768892788
Bread,542,27.22321380686451,High,No,48.12318342857647,461.57305109558195
Potatoes,866,48.27209115086955,Medium,Yes,7.4760396620264515,1068.8251531866604
Eggs,427,39.63389737476445,Low,No,15.501723415865076,274.73339228795766
Sugar,153,26.97393392716303,High,Yes,13.530295571688956,602.4632571911983
Apples,860,20.197361505299767,Medium,No,35.29415807336599,669.7812903054578
Butter,338,29.71708220067992,Medium,No,24.290527989890396,239.77293264717156
Flour,328,38.67623750428788,High,No,25.531774858140235,459.4113601594888
Cheese,678,40.276786480376,High,No,12.068558797115436,758.9380781362759
Cheese,150,19.60739591436251,Medium,Yes,23.6630588688408,422.63237718139777
Yogurt,708,37.45216706962447,High,Yes,18.64527262805221,1026.9428200306675
Bread,703,34.600495101628375,Medium,Yes,32.503591160180534,812.8732396745993
Eggs,363,48.160053139833224,High,No,14.775720293154261,461.0084834565435
Rice,517,46.89906307286067,Low,No,32.666510350672134,199.20293644073166
Salt,902,40.522069652160965,Medium,Yes,21.998533633651622,1058.7945400702783
Tomatoes,195,37.552760998471776,Low,Yes,20.583255291277837,238.72708083960424
Salt,187,17.33187153669241,High,No,18.750048537245615,314.25551094016447
Milk,177,43.068436524434,Medium,Yes,35.32250723116235,344.750565479916
Bread,387,24.237756667101475,High,No,30.308828244483912,447.28637226388804
Eggs,219,17.250824412772012,Medium,Yes,43.32747650009638,333.7366629791578
Pasta,913,22.287234107905814,High,No,15.872457990892547,958.3764591491627
Bread,590,42.617097050742856,Low,No,6.80538107350605,443.7270492351133
Apples,551,11.688494701004824,Low,Yes,13.191056682705952,618.4554402487038
Butter,599,25.52714335039201,High,Yes,20.451036394799438,906.126550560155
Pasta,264,27.156091753827035,Low,No,13.084474563883338,131.53171561521543
Flour,281,6.648336391946873,Low,No,8.757980487786204,162.765105605863
Yogurt,568,13.80857132966744,High,Yes,25.04023129263059,821.3474496063478
Tomatoes,834,42.20340928591354,Medium,No,35.46201486885977,627.8159541229708
Milk,922,42.38453248676423,High,Yes,38.820684512928985,1095.279382604414
Potatoes,106,18.15867877479116,Medium,No,22.942729612337157,106.38919420120145
Salt,429,44.37037555690668,Low,Yes,26.512006754617172,370.50243299129374
Salt,874,39.73023225807565,Low,No,38.996172201866024,467.20257150197955
Pasta,772,23.805836770793423,Low,No,20.871852363875526,528.5094819512636
Rice,250,38.6782854982267,Low,No,40.31447950705877,10
Bread,184,48.26005840376628,Low,No,48.531922951953646,10
Sugar,246,25.653637312940695,Medium,No,44.62162805036212,97.50255724062586
Bread,723,15.729223052906764,Medium,No,25.41179015091622,592.9131831987172
Potatoes,480,47.38174250225701,Medium,No,31.078332270001617,334.34048207534727
Cheese,647,32.16849298534654,High,Yes,37.23918739952299,831.2523412211734
Pasta,384,9.736932311619137,Low,Yes,20.718519909628135,491.76632834416097
Sugar,799,30.770726713551024,Low,No,40.96571449893287,443.4612351257049
Potatoes,181,27.52614002517344,Low,Yes,24.661264787623892,277.072236934355
Bread,613,43.50150023340035,High,Yes,43.107870114519535,830.3665637767596
Flour,996,28.88128353935846,High,No,16.463025271672947,1015.1256780410309
Pasta,914,16.485459545492755,High,Yes,5.512012534977453,1273.7211452257732
Eggs,808,35.403982873919986,Low,No,33.47097781875688,441.4260970898432
Apples,622,29.415895364101107,Medium,Yes,25.335010287190656,797.5476075003676
Milk,845,15.48700827200926,High,Yes,7.692040265790212,1218.4492263211641
Sugar,485,30.813253607430852,High,Yes,26.942555888288403,799.2950527803807
Milk,806,41.969101005035874,Medium,No,12.585643043968169,702.2473978410899
Sugar,570,6.2856912975804695,High,Yes,33.33871232064784,799.4577161884783
Butter,218,33.388296739030025,Medium,No,25.027050994021607,189.43032988650276
Milk,495,20.73133381029764,Low,No,12.700613835722836,372.67871930627894
Milk,631,18.170215059174087,Medium,Yes,23.537252624543736,743.2035141471644
Rice,360,22.666448766250006,Medium,No,15.471896367986094,379.84954823271266
Milk,904,20.391019891159175,Low,No,34.38935512128116,526.9145482308179
Bananas,355,42.45075980187987,High,Yes,18.281451832057865,709.7844273943124
Rice,833,17.365901484555526,Low,No,41.99078075230864,412.4993757582931
Potatoes,325,37.99188603979634,High,Yes,5.637344247118053,740.2425479475024
Salt,152,9.232691910286492,High,Yes,23.153808944403266,570.6180718896748
Pasta,966,47.8128367617987,Medium,No,32.7686205014587,758.1843061745102
Yogurt,599,33.00424867618483,Low,Yes,6.017372800212334,689.686754093144
Bread,605,36.802335967005206,Medium,Yes,14.71288561358246,777.0100180057896
Eggs,953,18.411769944250295,Low,No,19.733898178825697,621.4179080667793
Flour,463,23.54434559186516,Low,No,5.983004956205491,330.5655564273468
Potatoes,379,15.070027382193931,Medium,No,29.601081718280174,286.71094859100356
Apples,692,46.96412386110008,High,No,33.38907750880173,669.5079931985642
Sugar,813,26.964700119561996,High,Yes,15.238501331586479,1101.088012287677
Potatoes,257,33.37016520460955,Low,Yes,29.45672272977703,282.7613601482462
Eggs,731,38.04224137388219,High,Yes,49.960710012087375,870.7441498359959
Bananas,158,21.699774099479253,Medium,Yes,44.91136794862938,301.55904714642514
Salt,826,37.40457445426136,Medium,Yes,7.639737422022043,1040.6166643656911
Tomatoes,227,35.41966203903531,Medium,No,10.754710898734636,250.0069644645684
Cheese,835,36.754670024327595,Low,Yes,27.248149460719723,779.7467531958058
Sugar,820,27.01534550920758,Low,Yes,16.034050168912174,866.4307381717975
Potatoes,981,22.23218220312277,High,Yes,8.643615672957392,1297.6281202604785
Potatoes,214,14.993698469404542,Medium,Yes,16.45495217355735,516.3559197044603
Sugar,308,42.10818587604018,Medium,No,7.753014395321115,317.96201490731266
Sugar,625,32.37575209392554,Low,No,28.846059895204203,317.971155266566
Yogurt,620,24.995848824387274,Low,No,27.0612546651786,343.41457841036527
Salt,651,47.479815801977516,Low,Yes,5.284676910026758,719.0485109924653
Milk,336,7.152746562816747,Medium,Yes,26.713237803976817,563.7821732121859
Milk,380,43.25773753422714,Medium,Yes,28.39123162674459,518.5244546237228
Cheese,458,49.89121668256876,High,No,32.256668345521945,477.51221262517834
Sugar,300,44.91239498972903,Medium,Yes,48.654487598292704,406.51612192406833
Bread,857,41.46964635270314,High,No,49.221159217340016,725.2256882389086
Tomatoes,377,21.843769703284607,High,Yes,28.711818980186997,696.7945111382853
Yogurt,334,15.409138201803207,Medium,No,43.03340139244021,201.48335258090523
Bananas,593,38.06827342248205,High,No,8.832459649563916,677.3769899956136
Cheese,103,18.705891482985578,High,Yes,28.901958009353393,444.22467078448136
Bananas,765,12.92178569697368,Low,Yes,35.55050266507828,630.1401812771135
Flour,541,40.39366491966161,Medium,No,30.412796880629674,416.7396367581089
Yogurt,128,19.0644643506525,High,No,15.382444750438326,343.5211865677726
Potatoes,208,46.14987782693023,High,No,7.819609383707492,427.1946087061135
Potatoes,709,42.82846901686064,High,No,22.400117805883532,768.0940162390965
Pasta,826,43.14381482791648,Medium,No,34.14391240040415,662.1351971556375
Yogurt,904,39.720637672512176,Low,Yes,49.627088314500284,709.5436611258875
Eggs,174,44.63966406986315,Low,No,15.64400531227758,36.72190987047407
Sugar,937,41.25861014801541,Medium,Yes,46.30054593701227,941.7469060862048
